"x"
"1",0.241290426114574
"2",1.30942672188394
"3",2.75569174299017
"4",3.69647172978148
"5",4.90325192385353
"6",5.82624092279002
"7",6.23190897097811
"8",7.30939576076344
"9",8.82700153416954
"10",9.03149153781123
"11",10.5021626225207
"12",11.8893333629239
"13",12.8459187238477
"14",13.3586245828774
"15",14.1278376157861
"16",15.1872447903734
"17",16.4868949376978
"18",17.0775620592758
"19",18.4696414833888
"20",19.2757445285097
"21",20.7524197967723
"22",21.8105753089767
"23",22.4909694264643
"24",23.076808169717
"25",24.7078348572832
"26",25.9698057589121
"27",26.4457739535719
"28",27.6794026587158
"29",28.0330910533667
"30",29.2276895933319
"31",30.2343763778917
"32",31.3514786437154
"33",32.4028813475743
"34",33.2187978285365
"35",34.0677309168968
"36",35.6609705549199
"37",36.8384723886847
"38",37.4104900564998
"39",38.802264074795
"40",39.251917359652
"41",40.5815270475578
"42",41.0866034913342
"43",42.7097211387008
"44",43.1198508937377
"45",44.1145791371819
"46",45.9755426037591
"47",46.6780851443764
"48",47.23152726423
"49",48.974873314146
"50",49.1177091966383
"51",50.863289676141
"52",51.2576782696415
"53",52.8447634368204
"54",53.9192994425539
"55",54.6393698630854
"56",55.5871212922502
"57",56.6545170864556
"58",57.1897011795081
"59",58.0042757547926
"60",59.1187871906441
"61",60.6575169179123
"62",61.8803756639827
"63",62.5563998462167
"64",63.0479749438819
"65",64.639591104351
"66",65.5511038897093
"67",66.9284970329609
"68",67.9698319954332
"69",68.6949178306386
"70",69.1049009291455
"71",70.4420507103205
"72",71.2412914331071
"73",72.7300142548047
"74",73.9940363795031
"75",74.1527514935005
"76",75.8133038585074
"77",76.2510025829542
"78",77.3430524012074
"79",78.3160284159239
"80",79.9189994242042
"81",80.0604585639667
"82",81.0993794961832
"83",82.0850949198939
"84",83.3462867063936
"85",84.031418265542
"86",85.6829815062229
"87",86.6559312520549
"88",87.7682183745783
"89",88.4002703544684
"90",89.746499001747
"91",90.4549797303043
"92",91.4865738358349
"93",92.7320701575372
"94",93.1652967252303
"95",94.6505445220973
"96",95.6296354655642
"97",96.3854468297213
"98",97.6160454142373
"99",98.6518065221608
"100",99.0917027073447
"101",100.819004785968
"102",101.211534529692
"103",102.081432675477
"104",103.3316993427
"105",104.91885628202
"106",105.949121279176
"107",106.123211271595
"108",107.56754602748
"109",108.394272631733
"110",109.465510875219
"111",110.595993584022
"112",111.138918119948
"113",112.852940866956
"114",113.091448968276
"115",114.082371006487
"116",115.576685293112
"117",116.449021225562
"118",117.248688894557
"119",118.552561753895
"120",119.248938042205
"121",120.338721190579
"122",121.831304865424
"123",122.446356710279
"124",123.722483052174
"125",124.250202889089
"126",125.430261577014
"127",126.215016006958
"128",127.981856417842
"129",128.036658089608
"130",129.312751002144
"131",130.485608184012
"132",131.257751187542
"133",132.488857433898
"134",133.335472923471
"135",134.068956668256
"136",135.686996013625
"137",136.548079780769
"138",137.276628640015
"139",138.373324122513
"140",139.62716221367
"141",140.091261919355
"142",141.079110386083
"143",142.585244190181
"144",143.800822222373
"145",144.43325021863
"146",145.214926954126
"147",146.70553535223
"148",147.502219659276
"149",148.498277295148
"150",149.625863978174
"151",150.393801129423
"152",151.276055717375
"153",152.840855256421
"154",153.973501386354
"155",154.428114274051
"156",155.821105729556
"157",156.413576485822
"158",157.030277888989
"159",158.101322772447
"160",159.970642282628
"161",160.9087856845
"162",161.208364771213
"163",162.362462628167
"164",163.067468305118
"165",164.833504023263
"166",165.964122376172
"167",166.81381198531
"168",167.8937438922
"169",168.92996413447
"170",169.374308961211
"171",170.280635798117
"172",171.895279834745
"173",172.431088729994
"174",173.502049365081
"175",174.3202199277
"176",175.744041924132
"177",176.580102062551
"178",177.860503524076
"179",178.072764039505
"180",179.142036925536
"181",180.001439729705
"182",181.867559494218
"183",182.91423262516
"184",183.998401790857
"185",184.510617609369
"186",185.232059998438
"187",186.389426578302
"188",187.620694537181
"189",188.850575027522
"190",189.748394079972
"191",190.793891246431
"192",191.128023751313
"193",192.418199554086
"194",193.683725132141
"195",194.425541025819
"196",195.134370686021
"197",196.764815291623
"198",197.45448442013
"199",198.150314189494
"200",199.373207759345
"201",200.275083024288
"202",201.452563933097
"203",202.170613091905
"204",203.107161416439
"205",204.877594485879
"206",205.393019444775
"207",206.816631952533
"208",207.603127904935
"209",208.915017399471
